ts,dmg,ac,level,maxhp,hp_after,nearby
1786909459680,26,19,29,2073,2009,
1786909459681,27,19,29,2073,1982,
1786909461683,19,19,29,2073,1963,
1786909464685,23,19,29,2073,1940,
1786909474703,26,19,29,2073,1914,
1786909476200,23,19,29,2073,1891,
1786909480705,26,19,29,2073,1865,125
1786909482705,18,19,29,2073,1847,125
1786909495722,24,19,29,2073,1870,
1786909497723,26,19,29,2073,1844,
1786909517243,18,19,29,2073,1873,125
1786909517243,28,19,29,2073,1845,125
1786909517243,29,19,29,2073,1816,125
1786909519248,28,19,29,2073,1788,125
1786909519248,27,19,29,2073,1761,125
1786909519248,27,19,29,2073,1734,125
1786909520827,27,19,29,2073,1707,125
1786909521243,23,19,29,2073,1684,125
1786909522245,47,19,29,2073,1637,125
1786909522752,24,19,29,2073,1613,125
1786909524751,23,19,29,2073,1790,125
1786909524751,54,19,29,2073,1736,125
1786909526754,25,19,29,2073,1711,125
1786909528756,18,19,29,2073,1693,125
1786909530757,18,19,29,2073,1675,125
1786909533260,29,19,29,2073,1646,125
1786909534762,26,19,29,2073,1767,125
1786909536763,30,19,29,2073,1787,125
1786909560281,26,19,29,2073,1761,
1786909561782,27,19,29,2073,1781,
1786909563283,30,19,29,2073,1751,
1786909564785,28,19,29,2073,1723,
1786909569789,35,19,29,2073,1688,
1786909571290,30,19,29,2073,1658,
1786909572790,29,19,29,2073,1679,
1786909574293,25,19,29,2073,1804,
1786909575794,25,19,29,2073,1779,
1786909576796,35,19,29,2073,1744,125
1786909578297,29,19,29,2073,1715,125
1786909581299,26,19,29,2073,1689,125
1786909582800,27,19,29,2073,1662,125
1786909584303,26,19,29,2073,1636,125
1786909585805,31,19,29,2073,1752,125
1786909587305,29,19,29,2073,1823,125
1786909597814,29,19,29,2073,1794,
1786909608830,19,19,29,2073,1775,125
1786909610832,27,19,29,2073,1748,125
1786909685915,27,19,29,2073,1862,125
1786909687416,25,19,29,2073,1884,125
1786909688417,44,19,29,2073,1840,125
1786909689418,26,19,29,2073,1814,125
1786909689918,48,19,29,2073,1766,125
1786909696428,21,19,30,2149,2109,125
1786909722451,28,19,30,2149,2121,125
1786909723959,32,19,30,2149,2089,125
1786909725461,28,19,30,2149,2061,125
1786909727465,53,19,30,2149,2008,125
1786909732968,23,19,30,2149,1985,125
1786909749486,46,19,30,2149,1988,125
1786909749486,23,19,30,2149,1965,125
1786909749486,23,19,30,2149,1942,125
1786909749486,21,19,30,2149,1921,125
1786909751488,28,19,30,2149,1893,125
1786909751488,55,19,30,2149,1838,125
1786909751488,19,19,30,2149,1819,125
1786909751987,34,19,30,2149,1785,125
1786909751988,34,19,30,2149,1751,125
1786909753487,30,19,30,2149,1721,125
1786909753488,26,19,30,2149,1695,125
1786909754989,28,19,30,2149,1767,125
1786909754989,50,19,30,2149,1717,125
1786909754989,25,19,30,2149,1692,125
1786909755490,28,19,30,2149,1714,125
1786909756491,28,19,30,2149,1736,125
1786909756491,71,19,30,2149,1665,125
1786909756491,32,19,30,2149,1633,125
1786909758000,26,19,30,2149,1707,125
1786909758000,27,19,30,2149,1680,125
1786909758000,67,19,30,2149,1613,125
1786909759002,24,19,30,2149,1689,125
1786909759504,25,19,30,2149,1664,125
1786909759505,25,19,30,2149,1639,125
1786909759505,58,19,30,2149,1581,125
1786909761003,25,19,30,2149,1606,125
1786909761505,26,19,30,2149,1680,125
1786909761505,28,19,30,2149,1652,125
1786909761506,60,19,30,2149,1592,125
1786909763009,28,19,30,2149,1663,125
1786909763010,28,19,30,2149,1635,125
1786909763010,48,19,30,2149,1587,125
1786909763010,18,19,30,2149,1569,125
1786909764507,57,19,30,2149,1662,125
1786909764507,30,19,30,2149,1632,125
1786909764507,34,19,30,2149,1598,125
1786909765010,29,19,30,2149,1619,125
1786909766012,54,19,30,2149,1565,125
1786909766012,27,19,30,2149,1538,125
1786909766012,34,19,30,2149,1504,125
1786909767511,69,19,30,2149,1585,125
1786909767511,33,19,30,2149,1552,125
1786909767512,25,19,30,2149,1527,125
1786909768512,27,19,30,2149,1550,125
1786909770015,18,19,30,2149,1682,125
1786909770515,51,19,30,2149,1681,125
1786909771016,29,19,30,2149,1652,125
1786909772017,29,19,30,2149,1673,125
1786909772516,30,19,30,2149,1693,125
1786909772516,69,19,30,2149,1624,125
1786909775519,31,19,30,2149,1693,125
1786909775519,34,19,30,2149,1659,125
1786909779021,24,19,30,2149,1685,125
1786909779521,18,19,30,2149,1717,125
1786909780523,26,19,30,2149,1791,125
1786909781523,23,19,30,2149,1818,125
1786909782025,32,19,30,2149,1786,125
1786909783525,26,19,30,2149,1760,125
1786909786528,30,19,30,2149,1730,125
1786909799041,26,19,30,2149,1753,
1786909800542,21,19,30,2149,1732,
1786909802545,24,19,30,2149,1708,
1786909804546,27,19,30,2149,1831,
1786909804546,20,19,30,2149,1811,
1786909808053,28,19,30,2149,1833,
1786909810060,21,19,30,2149,1812,
1786909811566,29,19,30,2149,1783,
1786909812065,20,19,30,2149,1763,
1786909813067,19,19,30,2149,1793,
1786909813568,29,19,30,2149,1764,
1786909815570,25,19,30,2149,1739,
1786909817569,19,19,30,2149,1720,
1786909819073,21,19,30,2149,1699,
1786909820582,29,19,30,2149,1770,
1786909826579,28,19,30,2149,1842,
1786909852612,24,19,30,2149,1867,125
1786909854112,27,19,30,2149,1840,125
1786909864125,26,19,30,2149,1863,125
1786909865626,18,19,30,2149,1845,125
1786909883844,23,19,30,2149,1822,125
1786909885343,29,19,30,2149,1793,125
1786913271387,26,19,32,2308,2282,
1786913272885,24,19,32,2308,2258,
1786913278894,30,19,32,2308,2278,
1786913280397,23,19,32,2308,2255,
1786913282402,23,19,32,2308,2232,
1786913292410,22,19,32,2308,2210,
1786913294410,25,19,32,2308,2185,
1786913301427,20,19,32,2308,2165,125
1786913303421,28,19,32,2308,2190,125
1786913309432,24,19,32,2308,2166,125
1786913311434,30,19,32,2308,2136,125
1786913320444,21,19,32,2308,2115,
1786913322447,24,19,32,2308,2091,125
1786913324448,29,19,32,2308,2062,125
1786913325451,43,19,32,2308,2019,125
1786913325451,23,19,32,2308,1996,125
1786913326952,25,19,32,2308,1971,125
1786913326954,26,19,32,2308,1945,125
1786913326954,24,19,32,2308,1921,125
1786913328952,21,19,32,2308,1953,125
1786913328952,29,19,32,2308,1924,125
1786913328953,56,19,32,2308,1868,125
1786913333960,21,19,32,2308,1847,125
1786913334458,27,19,32,2308,1820,125
1786913335465,26,19,32,2308,1794,125
1786913336459,18,19,32,2308,1876,125
1786913337463,19,19,32,2308,1957,125
1786913337959,23,19,32,2308,1934,125
1786913339463,28,19,32,2308,1906,125
1786913341488,24,19,32,2308,1882,125
1786913393168,26,19,32,2308,1962,125
1786913393168,50,19,32,2308,1912,125
1786913393168,27,19,32,2308,1885,125
1786913393168,19,19,32,2308,1866,125
1786913395167,30,19,32,2308,1836,125
1786913395167,29,19,32,2308,1807,125
1786913395169,22,19,32,2308,1785,125
1786913396669,22,19,32,2308,1863,125
1786913396669,39,19,32,2308,1824,125
1786913396669,22,19,32,2308,1802,125
1786913400674,28,19,32,2308,1874,125
1786913401171,38,19,32,2308,1836,125;21
1786913403176,40,19,32,2308,1999,125;21
1786913404677,36,19,32,2308,2013,125;21
1786913406179,34,19,32,2308,1979,125;21
1786913409179,31,19,32,2308,1948,21
1786913410686,31,19,32,2308,1917,21
1786913412187,37,19,32,2308,1880,21
1786913413692,34,19,32,2308,1846,21
1786913415190,37,19,32,2308,1909,21
1786913417192,38,19,32,2308,1971,21
1786913418696,35,19,32,2308,1936,21
1786913420195,35,19,32,2308,1901,21
1786913421694,30,19,32,2308,1871,21
1786913423195,38,19,32,2308,1833,21
1786913424697,31,19,32,2308,1902,21
1786913426198,40,19,32,2308,1962,21
1786913427700,32,19,32,2308,1983,21
1786913429707,37,19,32,2308,1946,21
1786913431206,39,19,32,2308,1907,21
1786913432717,34,19,32,2308,1873,21
1786913434211,32,19,32,2308,1841,21
1786913435712,41,19,32,2308,1900,21
1786913437212,39,19,32,2308,1961,21
1786913438714,30,19,32,2308,1931,21
1786913440219,31,19,32,2308,1900,21
1786913441717,37,19,32,2308,1863,21
1786913443216,37,19,32,2308,1826,21
1786913444721,36,19,32,2308,1890,21
1786913446718,35,19,32,2308,1955,21
1786913448218,38,19,32,2308,1917,21
1786913449720,31,19,32,2308,1886,21
1786913451221,31,19,32,2308,1855,21
1786913452721,39,19,32,2308,1869,21
1786913454724,41,19,32,2308,1828,21
1786913456226,39,19,32,2308,1889,21
1786913457728,39,19,32,2308,1950,21
1786913459228,39,19,32,2308,1911,21
1786913460731,32,19,32,2308,1879,21
1786913462235,37,19,32,2308,1842,21
1786913464238,34,19,32,2308,1958,21
1786913465745,39,19,32,2308,1969,21
1786913467251,32,19,32,2308,1937,21
1786913468747,36,19,32,2308,1901,21
1786913470252,38,19,32,2308,1863,21
1786913471753,42,19,32,2308,1821,21
1786913473253,41,19,32,2308,1880,21
1786913475254,37,19,32,2308,1943,21
1786913476754,31,19,32,2308,1965,21
1786913478256,33,19,32,2308,1932,21
1786913479758,34,19,32,2308,1898,21
1786913481259,40,19,32,2308,1858,21
1786913482763,31,19,32,2308,1827,21
1786913484260,34,19,32,2308,1893,21
1786913485763,40,19,32,2308,1953,21
1786913487263,39,19,32,2308,1914,21
1786913488766,38,19,32,2308,1876,21
1786913490267,40,19,32,2308,1836,21
1786913491769,37,19,32,2308,1899,21
1786913493769,32,19,32,2308,1967,21
1786913495272,35,19,32,2308,1932,21
1786913496772,40,19,32,2308,1892,21
1786913498272,41,19,32,2308,1851,21
1786913499774,40,19,32,2308,1811,21
1786913501275,31,19,32,2308,1880,21
1786913502777,34,19,32,2308,1999,21
1786913504781,36,19,32,2308,1963,21
1786913506281,34,19,32,2308,1929,21
1786913507786,32,19,32,2308,1897,21
1786913509286,34,19,32,2308,1863,21
1786913510788,39,19,32,2308,1824,21
1786913512287,33,19,32,2308,1891,21
1786913513792,31,19,32,2308,1960,21
1786913515290,35,19,32,2308,1925,21
1786913517292,36,19,32,2308,1889,21
1786913518795,38,19,32,2308,1851,21
1786913520297,39,19,32,2308,1812,21
1786913521802,37,19,32,2308,1875,21
1786913523298,40,19,32,2308,1935,21
1786913524799,33,19,32,2308,1902,21
1786913526301,37,19,32,2308,1865,21
1786913527807,40,19,32,2308,1878,21
1786913529311,35,19,32,2308,1843,21
1786913531309,36,19,32,2308,1957,21
1786913532813,36,19,32,2308,1971,21
1786913534311,35,19,32,2308,1936,21
1786913535818,30,19,32,2308,1906,21
1786913537320,40,19,32,2308,1866,21
1786913538824,41,19,32,2308,1825,21
1786913540322,37,19,32,2308,1888,21
1786913542323,35,19,32,2308,1953,21
1786913543825,35,19,32,2308,1918,21
1786913545326,30,19,32,2308,1888,21
1786913546831,31,19,32,2308,1857,21
1786913548331,31,19,32,2308,1826,21
1786913549835,32,19,32,2308,1894,21
1786913551330,35,19,32,2308,1959,21
1786913552830,34,19,32,2308,1978,21
1786913554335,31,19,32,2308,1947,21
1786913555836,35,19,32,2308,1912,21
1786913557838,32,19,32,2308,1880,21
1786913559342,39,19,32,2308,1841,21
1786913560851,40,19,32,2308,1901,21
1786913562348,35,19,32,2308,1966,21
1786913563849,32,19,32,2308,1934,21
1786913565356,30,19,32,2308,1904,21
1786913566860,35,19,32,2308,1869,21
1786913568361,35,19,32,2308,1834,21
1786913570364,37,19,32,2308,1947,21
1786913571865,40,19,32,2308,1957,21
1786913573365,30,19,32,2308,1927,21
1786913574868,35,19,32,2308,1892,21
1786913576369,34,19,32,2308,1858,21
1786913577874,35,19,32,2308,1823,21
1786913579374,38,19,32,2308,1838,21
1786913580875,34,19,32,2308,1904,21
1786913582873,35,19,32,2308,1969,21
1786913584374,35,19,32,2308,1934,21
1786913585877,40,19,32,2308,1894,21
1786913587378,37,19,32,2308,1857,21
1786913588877,35,19,32,2308,1822,21
1786913590379,37,19,32,2308,1885,21
1786913591885,31,19,32,2308,1954,21
1786913593887,40,19,32,2308,1914,21
1786913595387,35,19,32,2308,1879,21
1786913596888,35,19,32,2308,1844,21
1786913598389,38,19,32,2308,1906,21
1786913599890,41,19,32,2308,1965,21
1786913601391,33,19,32,2308,1932,21
1786913602892,31,19,32,2308,1901,21
1786913604394,30,19,32,2308,1924,21
1786913605894,31,19,32,2308,1893,21
1786913607396,38,19,32,2308,1855,21
1786913608897,38,19,32,2308,1817,21
1786913610399,34,19,32,2308,1883,21
1786913612401,35,19,32,2308,1948,21
1786913613905,30,19,32,2308,1918,21
1786913615405,31,19,32,2308,1887,21
1786913616906,32,19,32,2308,1855,21
1786913618408,36,19,32,2308,1819,21
1786913619913,30,19,32,2308,1889,21
1786913621411,33,19,32,2308,1956,21
1786913622913,33,19,32,2308,1923,21
1786913626417,78,19,32,2308,1845,21
1786913627918,30,19,32,2308,1915,21
1786913629418,40,19,32,2308,2028,21
1786913630918,37,19,32,2308,1991,21
1786913632419,33,19,32,2308,1958,21
1786913633921,33,19,32,2308,1925,21
1786913635424,41,19,32,2308,1884,21
1786913637426,39,19,32,2308,1845,21
1786913638928,35,19,32,2308,1910,21
1786913640427,33,19,32,2308,1977,21
1786913641932,39,19,32,2308,1938,21
1786913643432,37,19,32,2308,1901,21
1786913645436,41,19,32,2308,1860,21
1786913646933,38,19,32,2308,1822,21
1786913648435,40,19,32,2308,1882,21
1786913649938,31,19,32,2308,1951,21
1786913651945,38,19,32,2308,1913,21
1786913653439,40,19,32,2308,1873,21
1786913654942,35,19,32,2308,1891,21
1786913656443,35,19,32,2308,1856,21
1786913657946,41,19,32,2308,1815,21
1786913659448,37,19,32,2308,1878,21
1786913660947,41,19,32,2308,1937,21
1786913662448,41,19,32,2308,1896,21
1786913663948,34,19,32,2308,1862,21
1786913665951,38,19,32,2308,1824,21
1786913667451,39,19,32,2308,1885,21
1786913668955,30,19,32,2308,1955,21
1786913670455,37,19,32,2308,1918,21
1786913671959,32,19,32,2308,1886,21
1786913673459,30,19,32,2308,1856,21
1786913675461,42,19,32,2308,1814,21
1786913676962,35,19,32,2308,1879,21
1786913678464,38,19,32,2308,1941,21
1786913679968,35,19,32,2308,1959,21
1786913681470,36,19,32,2308,1923,21
1786913682973,30,19,32,2308,1893,21
1786913684472,37,19,32,2308,1856,21
1786913685975,33,19,32,2308,1823,21
1786913687475,37,19,32,2308,1886,21
1786913688976,31,19,32,2308,1955,21
1786913690476,36,19,32,2308,1919,21
1786913692482,40,19,32,2308,1879,21
1786913693983,41,19,32,2308,1838,21
1786913695485,32,19,32,2308,1906,21
1786913696984,37,19,32,2308,1969,21
1786913698497,40,19,32,2308,1929,21
1786913699997,36,19,32,2308,1893,21
1786913701490,30,19,32,2308,1863,21
1786913702993,31,19,32,2308,1832,21
1786913704494,33,19,32,2308,1899,21
1786913705994,33,19,32,2308,1969,21
1786913707499,31,19,32,2308,1938,21
1786913709500,40,19,32,2308,1898,21
1786913711005,41,19,32,2308,1857,21
1786913712506,35,19,32,2308,1822,21
1786913714007,38,19,32,2308,1884,21
1786913715512,40,19,32,2308,1844,21
1786913717512,41,19,32,2308,1803,21
1786913719011,41,19,32,2308,1762,21
1786913720514,41,19,32,2308,1721,21
1786913722014,32,19,32,2308,1689,21
1786913723516,33,19,32,2308,1656,21
1786913725018,42,19,32,2308,1614,21
1786913726518,30,19,32,2308,1584,21
1786913728517,41,19,32,2308,1543,21
1786913730022,30,19,32,2308,1566,21
1786913731521,41,19,32,2308,1675,21
1786913733022,37,19,32,2308,1638,21
1786913735028,36,19,32,2308,1602,21
1786913736525,34,19,32,2308,1568,21
1786913776569,27,19,32,2308,2281,21
1786913778570,24,19,32,2308,2257,21
1786913786078,18,19,32,2308,2290,21;125
1786913787578,28,19,32,2308,2262,21;125
1786913801596,30,19,32,2308,2232,125;21
1786913801596,27,19,32,2308,2205,125;21
1786913801596,26,19,32,2308,2179,125;21
1786913803598,20,19,32,2308,2159,125;21
1786913803598,18,19,32,2308,2141,125;21
1786913803598,29,19,32,2308,2112,125;21
1786913805598,19,19,32,2308,2093,125;21
1786913807105,29,19,32,2308,2117,125;21
1786913807105,30,19,32,2308,2087,125;21
1786913825619,39,19,32,2308,2048,125;21
1786913825619,28,19,32,2308,2020,125;21
1786913827622,24,19,32,2308,1996,125;21
1786913827622,55,19,32,2308,1941,125;21
1786913827622,19,19,32,2308,1922,125;21
1786913829624,19,19,32,2308,1903,125;21
1786913833129,23,19,32,2308,1933,125;21
1786913835130,26,19,32,2308,1907,125;21
1786913843642,23,19,32,2308,1884,21;125
1786913845643,23,19,32,2308,1861,21;125
1786913847230,30,19,32,2308,1831,21
1786913858655,20,19,32,2308,2064,125;21
1786913858655,21,19,32,2308,2043,125;21
1786913860162,20,19,32,2308,2023,125;21
1786913860162,28,19,32,2308,1995,125;21
1786913862168,28,19,32,2308,1967,21;125
1786913865665,22,19,32,2308,1945,21;125
1786913867665,27,19,32,2308,1918,21;125
1786913871180,28,19,32,2308,1890,21;125
1786913873173,20,19,32,2308,1870,21;125
1786913876674,21,19,32,2308,1849,125;21
1786913876674,38,19,32,2308,1811,125;21
1786913876674,21,19,32,2308,1790,125;21
1786913878677,23,19,32,2308,1867,125;21
1786913878678,53,19,32,2308,1814,125;21
1786913878678,26,19,32,2308,1788,125;21
1786913882182,26,19,32,2308,1915,125;21
1786913882182,29,19,32,2308,1886,125;21
1786913884184,18,19,32,2308,1868,125;21
1786913884184,18,19,32,2308,1850,125;21
1786913886188,22,19,32,2308,1828,125;21
1786913888185,26,19,32,2308,1952,125;21
1786913888185,25,19,32,2308,1927,125;21
1786913901202,18,19,32,2308,1959,125;21
1786913901202,24,19,32,2308,1935,125;21
1786913901202,54,19,32,2308,1881,125;21
1786913901203,27,19,32,2308,1854,125;21
1786913903205,18,19,32,2308,1836,125;21
1786913903206,37,19,32,2308,1799,125;21
1786913903206,22,19,32,2308,1777,125;21
1786913903206,24,19,32,2308,1753,125;21
1786913905208,18,19,32,2308,1885,125;21
1786913905208,19,19,32,2308,1866,125;21
1786913905208,58,19,32,2308,1808,125;21
1786913907206,21,19,32,2308,1837,125;21
1786913907206,18,19,32,2308,1819,125;21
1786913907207,28,19,32,2308,1791,125;21
1786913908707,24,19,32,2308,1920,21;125
1786913912712,29,19,32,2308,1991,21;125
1786913937735,25,19,32,2308,2019,21;125
1786913939242,21,19,32,2308,1998,21;125
1786913943781,20,19,33,2380,2332,125;21
1786913945783,21,19,33,2380,2311,125;21
1786913947786,30,19,33,2380,2281,125;21
1786913949292,28,19,33,2380,2253,21;125
1786913951293,22,19,33,2380,2231,21;125
1786913952796,19,19,33,2380,2212,125;21
1786913958802,18,19,33,2380,2194,125;21
1786913960304,21,19,33,2380,2227,125;21
1786913962306,21,19,33,2380,2206,21;125
1786913963305,20,19,33,2380,2186,125;21
1786913965311,24,19,33,2380,2162,125;21
1786913970311,25,19,33,2380,2137,125;21
1786913971812,25,19,33,2380,2112,125;21
1786913977324,25,19,33,2380,2087,21;125
1786913981327,22,19,33,2380,2065,21
1786913983328,27,19,33,2380,2038,21;125
1786913991838,29,19,33,2380,2063,21;125
1786913993845,22,19,33,2380,2041,21;125
1786913995848,21,19,33,2380,2020,21;125
1786914018889,35,19,33,2380,2039,21
1786914020398,36,19,33,2380,2003,21
1786914021892,40,19,33,2380,1963,21
1786914023894,31,19,33,2380,1932,21
1786914025402,35,19,33,2380,1897,21
1786914026898,31,19,33,2380,1966,21
1786914028399,36,19,33,2380,2030,21
1786914029902,39,19,33,2380,1991,21
1786914037405,36,19,33,2380,2009,125;21
1786914037407,29,19,33,2380,1980,125;21
1786914037407,25,19,33,2380,1955,125;21
1786914037407,21,19,33,2380,1934,125;21
1786914039407,46,19,33,2380,1888,125;21
1786914039407,26,19,33,2380,1862,125;21
1786914039407,26,19,33,2380,1836,125;21
1786914046421,30,19,33,2380,2006,125;21
1786914048421,27,19,33,2380,1979,21;125
1786914073946,33,19,33,2380,2000,21
1786914075453,30,19,33,2380,1970,21
1786914076948,41,19,33,2380,1929,21
1786914078457,31,19,33,2380,1898,21
1786914078953,79,19,33,2380,1819,21
1786914079953,39,19,33,2380,1830,21
1786914080457,33,19,33,2380,1797,21
1786914081955,35,19,33,2380,1762,21
1786914082456,32,19,33,2380,1780,21
1786914083467,37,19,33,2380,1893,21
1786914083956,33,19,33,2380,1860,21
1786914085957,73,19,33,2380,1841,21
1786914086465,32,19,33,2380,1809,21
1786914089963,41,19,33,2380,1768,21
1786914094968,31,19,33,2380,1737,21
1786914107979,31,19,33,2380,1956,125;21
1786914107979,26,19,33,2380,1930,125;21
1786914107979,29,19,33,2380,1901,125;21
1786914109485,62,19,33,2380,1939,125;21
1786914109485,32,19,33,2380,1907,125;21
1786914109485,30,19,33,2380,1877,125;21
1786914110981,26,19,33,2380,2005,125;21
1786914110981,68,19,33,2380,1937,125;21
1786914110981,29,19,33,2380,1908,125;21
1786914112485,33,19,33,2380,1875,125;21
1786914112485,58,19,33,2380,1817,125;21
1786914112485,33,19,33,2380,1784,125;21
1786914113985,30,19,33,2380,1854,125;21
1786914113985,69,19,33,2380,1785,125;21
1786914113985,29,19,33,2380,1756,125;21
1786914116988,29,19,33,2380,1927,125;21
1786914116988,28,19,33,2380,1899,125;21
1786914116988,59,19,33,2380,1840,125;21
1786914118491,29,19,33,2380,1911,125;21
